year,state,state_po,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,mode,votes,source_file,drop_reason
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 42,WRITEIN,,,EARLY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 43,WRITEIN,,,EARLY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 44,WRITEIN,,,EARLY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 45,WRITEIN,,,EARLY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 46,WRITEIN,,,EARLY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,FRANKLIN 1,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 1,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 2,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 3,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 4,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 5,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 6,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 7,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 1,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 2,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 3,WRITEIN,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 4,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 5,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 6,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 1,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 2,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 3,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 4,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 5,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 6,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 7,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 01,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 03,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 05,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 07,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 09,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 10,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 11,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 13,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 14,WRITEIN,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 16,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 18,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 19,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 20,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 21,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 22,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 23,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 24,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 25,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 26,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 27,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 28,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 29,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 30,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 31,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 32,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 33,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 34,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 35,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 36,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 37,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 38,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 39,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 40,WRITEIN,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 41,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 42,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 43,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 44,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 45,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 46,WRITEIN,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,FRANKLIN 1,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 1,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 2,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 3,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 4,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 5,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 6,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 7,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 1,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 2,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 3,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 4,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 5,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GREENVILLE 6,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 1,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 2,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 3,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 4,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 5,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 6,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,LAFAYETTE 7,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 01,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 03,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 05,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 07,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 09,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 10,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 11,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 13,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 14,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 16,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 18,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 19,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 20,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 21,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 22,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 23,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 24,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 25,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 26,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 27,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 28,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 29,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 30,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 31,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 32,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 33,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 34,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 35,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 36,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 37,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 38,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 39,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 40,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 41,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 42,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 43,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 44,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 45,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,NEW ALBANY 46,WRITEIN,,,PROVISIONAL,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,FRANKLIN 1,WRITEIN,,,ABSENTEE,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 1,WRITEIN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 2,WRITEIN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 3,WRITEIN,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Floyd,18043,Floyd,GEORGETOWN 4,WRITEIN,,,ABSENTEE,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
